kingdom	phylum	class	order	family	genus	species
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_punctulatus
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Blaberus_giganteus
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Blatta_orientalis
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Blattella_germanica
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Cryptocercus_kyebangensis
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Mastotermes_darwiniensis
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Nauphoeta_cinerea
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_Periplaneta_americana
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	Blattabacterium	Blattabacterium_DPU
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Blautia	Blautia_producta
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Blautia	Blautia_N6H1_15
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Blautia	Blautia_SC05B48
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Blautia	Blautia_wexlerae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Candidatus_Blochmannia	Blochmannia_endosymbiont_of_Camponotus_Colobopsis_obliquus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Candidatus_Blochmannia	Blochmannia_endosymbiont_of_Camponotus_nipponensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Candidatus_Blochmannia	Blochmannia_endosymbiont_of_Polyrhachis_Hedomyrma_turneri
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Ralstonia	blood_disease_bacterium_A2_HR_MARDI
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	Bombella	Bombella_KACC_21507
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_avium
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_bronchialis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_bronchiseptica
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_flabilis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_genomosp_13
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_genomosp_6
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_genomosp_8
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_genomosp_9
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_hinzii
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_holmesii
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_parapertussis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_pertussis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_petrii
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_pseudohinzii
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_H567
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_HZ20
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_N
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Bordetella	Bordetella_trematum
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_anserina
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_coriaceae
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_crocidurae
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_duttonii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_hermsii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borrelia_mayonii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_miyamotoi
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_parkeri
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_recurrentis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borrelia_CA690
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_turcica
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borrelia	Borrelia_turicatae
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_afzelii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_bavariensis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_bissettii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_burgdorferi
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_finlandensis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_garinii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_spielmanii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	Borreliella	Borreliella_valaisiana
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_ANAM02
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_AS_1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_F3_2
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_PAMC_26642
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_RAC05
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_Tri_49
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bosea	Bosea_vaviloviae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Boseongicola	Boseongicola_CCM32
k__Fungi	p_Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	Botrytis	Botrytis_cinerea
k__Viruses	p_Lenarviricota	c__Howeltoviricetes	o__Cryppavirales	f__Mitoviridae	Mitovirus	Botrytis_cinerea_mitovirus_4
k__Viruses	p_Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Herpesviridae	Varicellovirus	Bovine_alphaherpesvirus_1
k__Viruses	p_Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Herpesviridae	Rhadinovirus	Bovine_gammaherpesvirus_4
k__Viruses	p_Negarnaviricota	c__Monjiviricetes	o__Mononegavirales	f__Paramyxoviridae	Respirovirus	Bovine_respirovirus_3
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_avium
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_faecium
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_ginsengisoli
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_saurashtrense
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_P6_10_X1
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_SGAir0954
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	Brachybacterium	Brachybacterium_vulturis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Brachyspirales	f__Brachyspiraceae	Brachyspira	Brachyspira_hampsonii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Brachyspirales	f__Brachyspiraceae	Brachyspira	Brachyspira_hyodysenteriae
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Brachyspirales	f__Brachyspiraceae	Brachyspira	Brachyspira_intermedia
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Brachyspirales	f__Brachyspiraceae	Brachyspira	Brachyspira_murdochii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Brachyspirales	f__Brachyspiraceae	Brachyspira	Brachyspira_pilosicoli
k__Bacteria	p_Proteobacteria	c__Deltaproteobacteria	o__Bradymonadales			Bradymonadales_bacterium_V1718
k__Bacteria	p_Proteobacteria	c__Deltaproteobacteria	o__Bradymonadales	f__Bradymonadaceae	Bradymonas	Bradymonas_sediminis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae		Bradyrhizobiaceae_bacterium_SG_6C
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_amphicarpaeae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_betae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_canariense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_diazoefficiens
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_elkanii
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_erythrophlei
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_guangdongense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_guangxiense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_guangzhouense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_icense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_japonicum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_lablabi
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_oligotrophicum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_ottawaense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_paxllaeri
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_12017
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_323S2
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_58S1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_62017
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_BTAi1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_CCBAU_051011
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_CCGE_LA001
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_LCT2
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_ORS_278
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_ORS_285
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_ORS_3257
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_S23321
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_SG09
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_SK17
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_TM102
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_WSM471
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_symbiodeficiens
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_zhanjiangense
k__Viruses	p_Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Secoviridae	Waikavirus	Brassica_napus_RNA_virus_1
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Marseilleviridae	Marseillevirus	Brazilian_marseillevirus
k__Viruses					Negevirus	Brejeira_virus
k__Bacteria	p_Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	Bremerella	Bremerella_volcania
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	Brenneria	Brenneria_goodwinii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	Brenneria	Brenneria_rubrifaciens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	Brenneria	Brenneria_EniD312
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Cohaesibacteraceae	Breoghania	Breoghania_L_A4
k__Bacteria	p_Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	Brevefilum	Brevefilum_fermentans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Brevibacillus	Brevibacillus_agri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Brevibacillus	Brevibacillus_brevis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Brevibacillus	Brevibacillus_formosus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Brevibacillus	Brevibacillus_laterosporus
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Brevibacillus_phage_Sundance
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Brevibacillus	Brevibacillus_7WMA2
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Brevibacillus	Brevibacillus_SCSIO_07484
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Abouovirus	Brevibacillus_virus_Davies
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Bacillus	Brevibacterium_frigoritolerans
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_linens
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_luteolum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_sandarakinum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_siliguriense
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_CS2
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_Marine
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_o2
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_WO024
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	Brevibacterium	Brevibacterium_YB235
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Brevirhabdus	Brevirhabdus_pacifica
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_diminuta
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_mediterranea
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_naejangsanensis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_Bb_A
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_DS20
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_GW460_12_10_14_LB2
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_LM2
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_M20
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_MF30_B
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_scallop
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_SGAir0440
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_subvibrioides
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_vancanneytii
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Brevundimonas	Brevundimonas_vesicularis
k__Viruses	p_Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Marnaviridae	Sogarnavirus	Britarnavirus_2
k__Viruses	p_Kitrinoviricota	c__Alsuviricetes	o__Martellivirales	f__Virgaviridae	Pomovirus	Broad_bean_necrosis_virus
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Brochothrix_phage_BL3
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Brochothrix	Brochothrix_thermosphacta
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_abortus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_canis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_ceti
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_melitensis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_09RB8471
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_09RB8910
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_10RB9215
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_141012304
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	Brucella	Brucella_2280
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	Buchnera	Buchnera_aphidicola
k__Viruses	p_Kitrinoviricota	c__Alsuviricetes	o__Hepelivirales	f__Benyviridae	Benyvirus	Burdock_mottle_virus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_ambifaria
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_anthina
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_cenocepacia
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_cepacia
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_contaminans
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_diffusa
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_gladioli
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_glumae
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Burkholderia	Burkholderia_insecticola
